671.03,203.37,148.84,0,0,0,0.0066728,4.538
678.34,207.48,148.09,0,0,0,0.0063205,5.4564
667.08,290.66,173.09,0,0,0,0.62884,9.348
680.77,276.41,81.739,0,0,0,0.83206,15.281
724.5,216.15,123.63,0,0,0,0.55165,4.009
739.39,209.92,122,0,0,0,0.71568,6
657.1,300.41,167.77,0,0,0,0.57572,6.7921
731.16,241.51,87.461,0,0,0,0.75102,20.084
630.67,219.05,131.96,0,0,0,0.17193,6.7461
653.2,245.51,128.08,0,0,0,1.0198,27.306
655.11,264.21,138.23,0,0,0,0.46839,4.1582
728.8,335.76,125.77,0,0,0,0.92099,16.391
734.59,287,125.52,0,0,0,0.57069,4.0048
728.95,331.35,129.37,0,0,0,1.0088,60.893
729.62,335.83,129.2,0,0,0,0.93786,34.59
707.98,169.07,134.81,0,0,0,0.42626,22.405
736.04,331.52,128.26,0,0,0,0.98103,30.918
657.12,264.13,141.48,0,0,0,0.84281,13.192
634.92,265.97,144.92,0,0,0,0.96296,35.322
658.8,290.53,147.99,1,0,0,0.77951,9.5496
642.73,284.2,150.58,1,0,0,0.76469,7.9471
655.95,207.86,149.54,0,0,0,0.24848,5.5191
657.71,196.49,149.42,0,0,0,0.083274,3.7193
731.39,330.75,136.12,0,0,0,1.0739,24.335
664.52,203.94,148.26,1,0,0,0.25935,7.062
667.09,295.96,146.62,1,0,0,0.89548,9.7636
667.9,190.67,151.47,0,0,0,0.33251,21.129
667.18,295.41,150.18,1,0,0,0.8471,15.545
665,290.97,150.58,1,0,0,0.9272,29.894
664.16,203.91,151.88,1,0,0,0.22376,10.952
656.74,294.38,151.82,0,0,0,0.99125,38.923
659.05,290.36,151.52,1,0,0,0.78684,12.71
648.01,198.9,154.46,0,0,0,0.25545,12.053
642.71,284.38,154.15,1,0,0,0.59119,4.9714
657.63,196.48,153,0,0,0,0.10363,4.1549
636.55,296.74,154.94,1,0,0,0.83727,7.8338
647.44,204.56,154.48,0,0,0,0.28315,17.804
655.56,300.82,151.92,0,0,0,0.77517,8.1871
635.12,214.15,156.27,1,0,0,0.27099,11.865
668.77,295.84,153.49,1,0,0,0.62968,7.8412
649.08,203.51,157.8,0,0,0,0.61303,7.2529
669.47,190.51,154.79,0,0,0,0.78741,6.706
657.75,300.77,155.14,0,0,0,0.46651,2.9246
657.78,206.87,156.4,0,0,0,0.68633,7.5085
665.68,203.58,155.21,1,0,0,0.74851,10.592
664.4,302.46,154.08,0,0,0,0.47905,5.1947
638.12,296.95,158.26,1,0,0,0.59303,3.9842
636.4,207.67,159.72,1,0,0,0.70896,5.6356
638.38,281.61,158.42,0,0,0,0.61872,6.3125
637.05,194.51,159.8,0,0,0,0.7056,5.433
636.2,213.37,159.68,1,0,0,0.92905,22.29
645.56,298.58,157.08,0,0,0,0.53582,4.0217
646.85,298.42,160.44,0,0,0,0.5787,6.3434
659.06,205.91,159.77,0,0,0,0.73242,17.243
669.97,295.45,156.87,1,0,0,0.69124,6.6378
652.29,304.86,159.51,0,0,0,0.76181,6.4634
650,203.18,161.22,0,0,0,0.70865,17.773
638.45,193.26,163.16,0,0,0,0.50824,5.344
661.98,189.64,159.54,0,0,0,0.35532,4.232
662.29,291.14,161.69,0,0,0,0.69207,5.0479
659.14,205.43,163.33,0,0,0,0.82742,15.023
661.73,189.25,163.14,0,0,0,0.51219,7.3523
648.09,298.18,163.81,0,0,0,0.5781,5.6934
666.03,189.19,162.47,0,0,0,0.57904,7.8025
652.75,201.25,164.38,0,0,0,0.74,13.152
658.22,213.37,163.37,0,0,0,0.8765,29.305
670.96,296.16,160.27,1,0,0,0.66085,5.2696
653.54,305.09,162.87,0,0,0,0.88458,12.246
670.43,297.17,163.9,1,0,0,0.81633,10.019
662.67,189.5,166.56,0,0,0,0.05272,4.7936
667.97,307.76,164.15,0,0,0,0.7156,6.1006
661.2,195.31,166.71,0,0,0,0.1992,5.5368
667.06,189.32,165.87,0,0,0,0.21839,7.2805
654.13,201.28,167.73,0,0,0,0.15319,5.4703
674.57,296.46,163.27,0,0,0,0.71838,7.1379
669.41,303.2,163.98,0,0,0,0.86113,16.393
670.62,200.94,165.16,0,0,0,0.37467,9.9041
659.94,288.36,169.22,0,0,0,0.68535,8.0552
672.3,296.7,167.18,0,0,0,0.5922,6.1465
668.44,297.21,167.78,0,0,0,1.0079,36.114
659.45,211.28,170.33,0,0,0,0.40372,5.6177
668.76,212.01,168.87,0,0,0,0.4731,5.9977
669.64,302.85,167.51,0,0,0,0.69637,9.514
662.56,301.19,168.64,0,0,0,0.4877,3.779
652.28,304.59,170.2,0,0,0,0.61621,5.4301
663.22,189.94,170.03,0,0,0,-0.048045,2.4723
636.54,279.06,86.467,0,0,0,0.363,2.7596
648.65,242.08,84.567,0,0,0,0.8571,10.578
632.89,222.87,87.601,0,0,0,0.71309,16.459
627.68,218.08,88.592,0,0,0,0.93654,13.926
638.41,238.01,121.5,0,0,0,0.22646,8.2407
638.55,237.67,126.48,0,0,0,0.5515,7.6986
657.8,208.26,138.23,0,1,0,0.63866,7.6891
675.1,204.01,135.11,0,1,0,0.69658,5.2944
677.39,212.43,139.63,0,0,0,0.14302,32.411
677.05,207.63,139.73,0,1,0,0.1268,25.273
688.41,206.78,137.67,0,0,0,0.053361,16.286
628.96,182.63,148.71,0,0,0,0.15569,31.936
664.17,211.5,142.05,1,0,0,0.12588,24.689
651.92,204.32,144.34,0,1,0,0.17891,53.869
636.38,204.22,147.18,0,0,0,0.16591,32.536
676.38,214.62,159.81,0,0,0,0.74309,6.8585
672.05,214,160.61,0,0,0,0.77933,11.201
646.4,195.09,165.44,0,0,0,0.89035,18.751
671.05,215.36,165.78,0,0,0,0.80463,26.08
675.86,213.65,164.92,0,0,0,0.84014,27.141
580.14,280.58,81.921,0,0,0,0.46528,4.9545
578.93,214,82.126,0,0,0,0.70021,6.7417
578.93,209.34,82.119,0,0,0,0.64571,4.6298
632.35,255.79,78.852,0,0,0,0.3996,14.381
637.32,265.46,93.148,0,0,0,0.25686,8.9459
656.64,273.48,93.387,0,0,0,0.83893,11.041
636.15,283.43,98.663,0,0,0,0.84883,11.219
651.82,238.58,94.568,0,0,0,0.90189,16.208
635.37,236.69,98.788,0,0,0,0.90961,13.798
656.24,222.57,93.411,0,0,0,0.65698,4.1824
656.13,289.88,93.546,0,0,0,0.89857,13.14
633.08,260.01,99.414,0,0,0,0.97218,18.369
656.73,261.51,93.345,0,0,0,0.71831,5.081
657.63,259.72,98.297,0,0,0,0.048375,4.1661
673.28,215.79,94.21,0,0,0,0.49126,3.0489
682.59,291.59,91.942,0,0,0,1.4854,23.517
682.43,212.19,91.856,0,0,0,0.47071,2.8042
662.24,264.62,102.31,0,0,0,0.054836,5.3347
666.87,258.33,101.11,0,0,0,0.037902,4.6954
639.46,265.21,113.34,0,0,0,0.24951,10.53
662.62,298.38,133.37,0,0,0,-0.003779,5.863
663.73,297.46,138.27,1,0,0,-0.10996,4.7272
642.94,296.3,143.61,0,0,0,-0.0085856,5.5749
663.68,211.65,138.15,1,0,0,0.7153,7.9673
663.2,283.46,138.39,1,0,0,0.16305,6.3951
651.06,215.58,141.39,0,0,0,0.79263,7.8527
641.06,291.5,154.45,1,0,0,0.85923,10.443
662.96,281.29,148.82,0,0,0,0.86914,8.7332
645.18,291.9,153.4,0,0,0,0.76764,9.6364
661.21,298.92,149.29,1,0,0,0.71294,6.4921
641.8,284.68,154.25,1,0,0,0.73149,6.2856
664.52,211.31,148.31,1,0,0,0.43712,13.54
653.07,290.62,151.37,0,0,0,0.74659,7.1524
668.21,210.18,147.36,1,0,0,0.35291,9.889
649.41,213.18,152.19,0,0,0,0.10828,3.7861
630.88,277.1,167.41,0,0,0,0.39772,6.436
631.91,230.34,167.07,0,0,0,0.39411,19.255
662.02,295.56,159.45,0,0,0,0.36116,8.927
670.86,298.96,157.19,1,0,0,0.30219,7.1628
652.93,289.68,161.77,0,0,0,0.37504,6.6635
642.87,293.54,164.36,1,0,0,0.36019,7.5439
608.05,197.4,173.15,0,0,0,0.36011,19.046
731.66,243.95,48.625,0,0,0,0.80528,9.6281
734.17,210.38,52.872,0,0,0,0.80821,14.697
713.03,209.78,55.927,0,0,0,0.80467,12.721
728.55,210.62,53.693,0,0,0,0.7793,10.184
734.66,238.15,53.411,0,0,0,0.67105,7.1609
677.91,201.22,71.534,0,0,0,0.77045,8.0932
690.32,304.77,82.705,0,0,0,0.97461,17.805
738.39,260.55,80.108,0,0,0,0.90435,21.753
680.21,201.14,87.246,0,0,0,0.27959,36.296
680.97,203.79,92.543,0,0,0,0.02514,10.509
742.32,235.1,89.677,0,0,0,0.97609,20.744
681.67,284.67,99.567,0,0,0,0.0033806,2.1138
782.4,258.24,89.718,0,0,0,-0.27623,1.8383
777.38,268.77,90.678,0,0,0,-0.19292,1.8541
731.58,244.29,96.787,0,0,0,0.40231,29.361
765.39,268.54,92.414,0,0,0,-0.29036,1.2758
778.25,257.84,90.313,0,0,0,0.42946,3.1069
789.08,238.78,88.321,0,0,0,-0.15118,1.8392
772.35,267.92,96.739,0,0,0,0.044676,1.7672
546.28,165.81,62.797,0,0,0,0.21301,2.3424
531.73,157.16,65.319,0,0,0,0.32841,2.3976
603.77,272.32,74.91,0,0,0,-0.048302,4.6324
558.18,205.73,83.409,0,0,0,0.61952,4.2613
655.66,298.19,48.838,0,0,0,0.33227,2.5154
661.74,299.17,47.697,0,0,0,0.31602,2.1846
642.1,294.28,51.39,0,0,0,0.34556,2.2289
630.88,226.42,64.913,0,0,0,0.62056,5.1579
592.57,201.6,75.909,0,0,0,0.83706,4.643
521.16,191.74,44.499,0,0,0,0.18419,12.375
488.92,182.06,54.311,0,0,0,0.19811,10.382
531.09,225,52.251,0,0,0,0.10166,3.3262
512.68,155.44,58.938,0,0,0,0.24549,3.9067
544.7,239.67,53.573,0,0,0,0.83999,8.9993
568.51,221.98,58.032,0,0,0,0.19874,2.0503
569.23,220.67,69.127,0,0,0,0.12179,11.236
562.68,215.51,71.174,0,0,0,0.086556,8.4338
572.31,215.75,68.288,0,0,0,0.081415,8.2224
593.58,239.3,67.168,0,0,0,0.53237,2.7553
495.87,158.29,120.35,0,0,0,0.12692,2.4466
626.09,256.17,79.727,0,0,0,0.12191,30.09
628.56,218.22,79.631,0,0,0,0.31753,1.8948
620.86,252.69,81.351,0,0,0,0.045995,15.58
625.69,231.73,80.262,0,0,0,0.76437,9.954
625.89,262.05,79.687,0,0,0,0.029162,14.249
630.57,231.72,78.8,0,0,0,0.82288,10.062
624.01,238.48,80.649,0,0,0,0.7898,12.226
562.64,230.14,99.154,0,0,0,0.12102,2.2372
578.34,234.19,94.39,0,0,0,0.79708,10.022
561.25,234.41,99.499,0,0,0,0.28443,2.4131
611.15,253.96,84.234,0,0,0,0.17704,69.825
628.75,231.65,84.989,0,0,0,0.45482,4.1156
623.73,234.21,86.448,0,0,0,0.66123,4.7438
625.38,238.82,85.876,0,0,0,0.35295,2.864
631.1,262.23,83.769,0,0,0,0.13724,7.8544
571.35,209.1,72.787,0,0,0,-0.92989,1.2158
641.38,235.33,59.787,0,0,0,0.80953,12.33
564.79,210.83,79.306,0,0,0,0.83561,12.013
578.46,212.99,76.786,0,0,0,-10.978,1.2712
581.28,262.12,75.987,0,0,0,-1.7416,1.739
580.6,216.07,81.7,0,0,0,-0.6972,1.1072
626.08,228.43,73.285,0,0,0,0.22336,3.2444
538.91,285.28,88.953,0,0,0,0.42214,2.8445
581.85,210.69,86.828,0,0,0,0.65895,10.25
629.09,234.33,78.025,0,0,0,0.66237,7.8645
630.32,230.56,77.821,0,0,0,0.36383,3.9614
540.38,198.51,94.505,0,0,0,0.85729,14.004
624.42,234.19,84.207,0,0,0,0.23062,6.5511
564.56,206.09,95.351,0,0,0,0.02685,3.1412
577.65,231.89,92.801,0,0,0,0.20132,4.1832
564.1,202.92,95.453,0,0,0,0.20268,4.8068
568.67,233.2,94.442,0,0,0,0.40633,6.6947
631.75,228.39,82.895,0,0,0,0.2458,5.6982
559.98,196.6,101.57,0,0,0,0.83657,10.813
577.73,215.13,98.21,0,0,0,-0.7855,1.1427
625.59,234.01,89.319,0,0,0,0.75005,7.4791
492.35,150.6,119.57,0,0,0,-1.6521,1.0469
576.73,209.9,103.75,0,0,0,0.11995,3.0855
567.79,210.05,105.39,0,0,0,0.083473,2.6348
579.72,212.8,103.18,0,0,0,0.46013,7.4265
619.33,224.4,101.17,0,0,0,0.75651,11.984
579.53,234.79,108.42,0,0,0,0.36675,3.805
519.95,199.41,119.55,0,0,0,0.59936,4.6014
574.7,243.04,109.26,0,0,0,0.8233,17.91
515.37,197.79,120.4,0,0,0,0.57336,4.3888
579.09,212.87,108.62,0,0,0,0.43227,4.6939
614.23,234.29,102.05,0,0,0,0.78808,11.801
532.15,167.72,122.82,0,0,0,0.26627,22.747
520.99,195.91,124.71,0,0,0,0.6104,4.7451
540.31,211.38,121.07,0,0,0,-0.11757,1.5799
568.76,261.37,115.56,0,0,0,0.47297,19.295
572.91,292.33,125.28,0,0,0,-0.051876,4.4275
516.48,300.13,146.24,0,0,0,-0.13308,1.6356
471.77,186.64,155.09,0,0,0,0.43493,2.4831
477.23,268.31,158.95,0,0,0,0.63846,6.9027
474.86,219,159.66,0,0,0,0.68674,5.7326
481.68,262.33,158.16,0,0,0,0.50345,3.564
591.17,220.1,148.97,0,0,0,0.67988,5.8364
569.68,198.55,184.99,0,0,0,0.43507,8.3855
589.96,302.07,186,0,0,0,0.2135,40.665
570.16,199.01,190.22,0,0,0,0.38932,5.9225
499.67,283.19,202.67,0,0,0,0.69356,5.8049
589.88,190.08,191.98,0,0,0,0.72968,13.337
576.1,180.06,194.57,0,0,0,0.7868,12.804
569.26,206.5,95.243,0,0,0,0.45407,7.8965
572.9,225.84,95.422,0,0,0,0.31944,5.6373
560.91,215.63,99.934,0,0,0,0.16047,2.9907
571.87,222.1,98.994,0,0,0,0.30408,3.612
571.58,222.5,102.61,0,0,0,0.23168,5.1456
524.14,280.98,112.72,0,0,0,0.14222,2.1927
562.16,216.62,114.13,0,0,0,-0.10961,1.8388
566.78,215.64,117.2,0,0,0,0.79316,13.61
548.66,260.12,123.9,0,0,0,0.70018,7.5311
519.64,272.08,127.22,0,0,0,0.061443,1.8664
552.47,314.47,128.64,0,0,0,0.77582,9.5888
533.46,274.91,133.03,0,0,0,0.7119,6.4907
564.24,198.34,131.26,0,0,0,0.17472,2.0713
558.26,263.91,133.75,0,0,0,0.27244,2.7525
498.78,321.72,145.08,0,0,0,0.099959,2.397
471.41,216.11,152.01,0,0,0,0.68392,5.653
513.32,196.89,147.16,0,0,0,0.59284,3.514
470.82,258.9,153.3,0,0,0,0.12392,1.1244
464.06,221.27,152.91,0,0,0,0.2427,1.6298
464.57,231.08,156.71,0,0,0,0.57118,2.2949
470.08,228,156.06,0,0,0,0.574,3.1878
468.15,231.42,156.36,0,0,0,0.56192,3.6257
468.63,203.46,159.08,0,0,0,0.34053,8.6783
467.36,233.6,160.07,0,0,0,0.33217,5.8668
473.22,221.95,159.14,0,0,0,0.34726,8.5876
472.41,228.62,159.41,0,0,0,0.32264,3.9174
466.08,209.71,159.52,0,0,0,0.28722,4.3535
568.15,217.43,149.27,0,0,0,1.2121,28.283
526.39,189.46,174.19,0,0,0,0.7052,3.7541
568.82,230.32,174.58,0,0,0,0.90035,36.895
617.42,325.56,72.269,0,0,0,0.39185,2.9747
660.65,219.61,70.817,0,0,0,0.46559,3.0373
679.33,233.23,67.298,0,0,0,0.79915,8.0134
579.23,263.18,90.455,0,0,0,0.62195,4.8132
502.14,173.93,110.64,0,0,0,0.013684,5.4566
501.28,170.42,110.83,0,0,0,0.45396,3.0103
585.52,259.98,94.67,0,0,0,0.38273,2.4554
675.93,255.33,83.663,0,0,0,0.45348,5.7702
585.62,200.57,100.57,0,0,0,0.31509,2.3999
568.96,227.29,91.912,0,0,0,0.85475,7.7104
660.64,255.67,79.875,0,0,0,-0.00059036,13.882
580.67,171.4,91.695,0,0,0,0.95651,29.776
637.21,220.79,83.564,0,0,0,0.57885,4.761
597.48,162.99,89.79,0,0,0,0.49373,3.3739
652.77,258.08,80.801,0,0,0,0.0049895,13.213
545.81,173.6,95.983,0,0,0,0.7212,7.0896
536.66,154.24,97.551,0,0,0,0.81517,10.927
630.73,224.98,97.185,0,0,0,0.26506,2.0492
655.86,258.67,93.31,0,0,0,-0.093994,7.112
660.04,219.24,93.665,0,0,0,0.30635,2.1608
640.9,256.63,95.217,0,0,0,-0.019894,8.4293
658.99,259.64,97.203,0,0,0,0.83685,15.054
580.88,199.01,108.27,0,0,0,0.47992,4.5446
512.23,181.21,117.2,0,0,0,0.83693,9.0169
516.28,176.72,116.8,0,0,0,0.87726,11.532
619.95,251.95,102.23,0,0,0,1.025,84.112
505.61,182.83,117.99,0,0,0,0.71214,6.1714
635.35,256.03,100.22,0,0,0,0.91291,16.425
569.42,332.71,115.33,0,0,0,0.78579,6.5383
664,258.03,105.22,0,0,0,0.88901,10.592
590.42,183.53,116.03,0,0,0,0.32656,2.6232
662.95,239.13,110.07,0,0,0,0.06215,8.8036
664.35,222.88,110.26,0,0,0,-0.015404,5.9178
648.04,239.17,111.93,0,0,0,0.93663,27.847
664.14,239.19,114.22,0,0,0,-0.05445,9.0921
547.22,168.03,130.35,0,0,0,0.92845,20.61
671.75,240.28,113.25,0,0,0,-0.046741,7.934
648.41,241.2,116.14,0,0,0,-0.011476,8.9971
652.92,238.76,77.194,0,0,0,0.55943,4.7129
640.17,234.28,79.603,0,0,0,0.753,7.451
634.52,234.63,80.885,0,0,0,0.74862,6.8355
634.93,240.14,81.298,0,0,0,0.76212,7.3641
657.18,255.93,82.294,0,0,0,-0.069351,13.022
641.98,232.9,83.549,0,0,0,0.71721,7.0013
